,SelectedPokemonID,Caterpie,Golem,Krabby,Mewtwo,Raichu,Venusaur
0,1,-0.5214266777038574,-1.0,-1.0,-1.0,-1.0,-1.0
1,2,0.7006428241729736,-0.9269301891326904,-1.0,-1.0,-1.0,-0.8860378265380859
2,3,0.9113433361053467,-0.8993645906448364,-0.9212332963943481,-1.0,-1.0,-0.576927125453949
3,4,0.9999942183494568,-0.8751575946807861,-0.8796468377113342,-1.0,-0.9999959468841553,-0.12054765969514847
4,5,0.9999991655349731,-0.8707427978515625,-0.8724571466445923,-1.0,-0.9999763369560242,-0.04691510275006294
5,6,1.0,-0.8671422004699707,-0.8659775257110596,-1.0,-0.999905526638031,-0.0006315413629636168
6,7,1.0,-0.5830142498016357,-0.571779727935791,-1.0,-0.16377556324005127,0.9909090995788574
7,8,1.0,-0.46896594762802124,-0.44944795966148376,-1.0,0.07008101791143417,0.9932082891464233
8,9,1.0,0.7409526705741882,0.5824095010757446,-0.7971582412719727,0.8025712966918945,1.0
9,10,1.0,0.8258246779441833,0.7212110161781311,-0.6452129483222961,0.8962801098823547,1.0
10,11,0.998884379863739,-0.9493252635002136,-1.0,-1.0,-1.0,-0.9999815821647644
11,12,1.0,-0.9504480957984924,-1.0,-1.0,-1.0,-0.7710667848587036
12,13,1.0,-0.8539816737174988,-0.8255482912063599,-1.0,-1.0,0.9999393224716187
13,14,1.0,-0.835421085357666,-0.8052043914794922,-1.0,-0.7540623545646667,0.9999998211860657
14,15,1.0,-0.7813140153884888,-0.7070164084434509,-1.0,-0.5023431777954102,1.0
15,16,1.0,-0.7728654742240906,-0.6870428919792175,-1.0,-0.4280391335487366,1.0
16,17,1.0,-0.7496956586837769,-0.6520847678184509,-1.0,-0.3072506785392761,1.0
17,18,1.0,-0.2845861315727234,-0.26863786578178406,-0.9572988152503967,0.38938450813293457,1.0
18,19,1.0,0.8141289949417114,0.9980342388153076,-0.11656148731708527,1.0,1.0
19,20,1.0,1.0,1.0,0.514887273311615,1.0,1.0
20,21,0.6523704528808594,-0.9470319151878357,-1.0,-1.0,-1.0,-0.9999246597290039
21,22,0.8063002824783325,-0.9179803729057312,-1.0,-1.0,-1.0,-0.8474909663200378
22,23,0.9026801586151123,-0.8811273574829102,-0.9015024900436401,-1.0,-0.9989012479782104,-0.3986622095108032
23,24,0.9979550838470459,-0.850465714931488,-0.857081413269043,-1.0,-0.8925814628601074,0.22679480910301208
24,25,1.0,-0.38482195138931274,-0.4105571210384369,-1.0,0.08244869858026505,0.998940646648407
25,26,1.0,0.6733035445213318,0.7239016890525818,-0.8935748934745789,0.8145390152931213,1.0
26,27,1.0,0.8869417905807495,0.8851508498191833,-0.5019053220748901,0.9952314496040344,1.0
27,28,1.0,0.9092249870300293,0.907705545425415,-0.4470739960670471,0.999981701374054,1.0
28,29,1.0,0.9188859462738037,0.924331784248352,-0.40332967042922974,1.0,1.0
29,30,1.0,0.9477577805519104,0.9985318779945374,-0.13547542691230774,1.0,1.0
30,31,0.7114632725715637,-1.0,-1.0,-1.0,-1.0,-0.9540586471557617
31,32,0.9852697253227234,-0.999833881855011,-1.0,-1.0,-0.929813802242279,-0.41380465030670166
32,33,1.0,-0.8430145978927612,-0.11448390781879425,-1.0,0.15624596178531647,1.0
33,34,1.0,-0.7955309748649597,0.19802767038345337,-1.0,0.3964453339576721,1.0
34,35,1.0,-0.7557041049003601,0.308434396982193,-0.9999973177909851,0.4677295684814453,1.0
35,36,1.0,0.3461657762527466,0.9083828926086426,-0.9989649653434753,0.9986363649368286,1.0
36,37,1.0,0.5068963170051575,0.9215757846832275,-0.9959679841995239,0.9998473525047302,1.0
37,38,1.0,0.7143967747688293,0.9791034460067749,-0.8837059736251831,1.0,1.0
38,39,1.0,0.7419994473457336,0.9920087456703186,-0.8755725026130676,1.0,1.0
39,40,1.0,0.8312966227531433,0.9999540448188782,-0.5225406885147095,1.0,1.0
40,41,0.9702214002609253,-1.0,-1.0,-1.0,-1.0,-0.8280192613601685
41,42,1.0,-0.9407873153686523,-1.0,-1.0,-0.8959347009658813,0.42835918068885803
42,43,1.0,-0.9357845187187195,-1.0,-1.0,-0.876054048538208,0.4709525406360626
43,44,1.0,-0.7512564063072205,-0.7904791235923767,-1.0,-0.05241650342941284,1.0
44,45,1.0,-0.7300142645835876,-0.7300240397453308,-0.9999418258666992,0.37997984886169434,1.0
45,46,1.0,-0.18709902465343475,-0.622064471244812,-0.9198327660560608,0.8590556979179382,1.0
46,47,1.0,0.737729012966156,-0.21626706421375275,-0.6734818816184998,1.0,1.0
47,48,1.0,1.0,1.0,0.5205338597297668,1.0,1.0
48,49,1.0,1.0,1.0,0.6183106303215027,1.0,1.0
49,50,1.0,1.0,1.0,0.7341022491455078,1.0,1.0
50,51,0.9998928308486938,-1.0,-1.0,-1.0,-1.0,-0.5984386205673218
51,52,1.0,-0.5140635967254639,-0.44993317127227783,-1.0,-1.0,0.7857480049133301
52,53,1.0,-0.4889184832572937,-0.30030620098114014,-1.0,-1.0,0.9986326098442078
53,54,1.0,0.9970830082893372,0.7582254409790039,-0.8480908870697021,-0.002426758175715804,1.0
54,55,1.0,0.9989480972290039,0.7800358533859253,-0.8445064425468445,0.20810694992542267,1.0
55,56,1.0,0.9999353289604187,0.8346064686775208,-0.759495198726654,0.6397638320922852,1.0
56,57,1.0,0.9999887943267822,0.8681851625442505,-0.6775516271591187,0.7505638003349304,1.0
57,58,1.0,0.9999954104423523,0.9923107028007507,-0.3509019911289215,1.0,1.0
58,59,1.0,1.0,1.0,0.6362175345420837,1.0,1.0
59,60,1.0,1.0,1.0,0.6678463816642761,1.0,1.0
60,61,0.4733990728855133,-1.0,-1.0,-1.0,-1.0,-1.0
61,62,0.9894803166389465,-1.0,-1.0,-1.0,-1.0,-0.6586151123046875
62,63,0.9999918341636658,-0.9969152212142944,-1.0,-1.0,-0.9810162782669067,-0.38305675983428955
63,64,1.0,-0.9162725210189819,-1.0,-1.0,-0.8780852556228638,0.16366849839687347
64,65,1.0,-0.8340173363685608,-0.6909096240997314,-1.0,-0.5752536058425903,0.9999784231185913
65,66,1.0,-0.81941157579422,-0.643123984336853,-1.0,-0.4415029287338257,0.9999995827674866
66,67,1.0,-0.7316231727600098,-0.017016233876347542,-1.0,0.30293285846710205,1.0
67,68,1.0,0.7249685525894165,0.996995747089386,-0.9993600845336914,1.0,1.0
68,69,1.0,0.8047626614570618,0.9999542236328125,-0.6838551759719849,1.0,1.0
69,70,1.0,0.8603615760803223,0.9999996423721313,-0.552464485168457,1.0,1.0
70,71,-0.5872820019721985,-1.0,-1.0,-1.0,-1.0,-1.0
71,72,0.8468332290649414,-1.0,-1.0,-1.0,-1.0,-1.0
72,73,0.8896097540855408,-1.0,-1.0,-1.0,-1.0,-1.0
73,74,0.9878270030021667,-1.0,-1.0,-1.0,-0.9999998211860657,-1.0
74,75,1.0,-1.0,-0.8861835598945618,-1.0,-0.674567699432373,-1.0
75,76,1.0,0.9999985098838806,0.9851452708244324,-1.0,0.6367254853248596,1.0
76,77,1.0,1.0,0.9909557700157166,-1.0,0.7355068325996399,1.0
77,78,1.0,1.0,0.9956098794937134,-1.0,0.8337231278419495,1.0
78,79,1.0,1.0,1.0,-0.9879456162452698,1.0,1.0
79,80,1.0,1.0,1.0,-0.9857510328292847,1.0,1.0
80,81,0.8693046569824219,-1.0,-1.0,-1.0,-1.0,-1.0
81,82,0.9999996423721313,-0.5216936469078064,-0.8961637020111084,-1.0,-1.0,-1.0
82,83,1.0,-0.37157490849494934,-0.8520278930664062,-1.0,-1.0,-0.9999698400497437
83,84,1.0,0.45149528980255127,-0.3597922623157501,-1.0,-1.0,-0.3556620478630066
84,85,1.0,0.8108960390090942,0.440473347902298,-0.9967033267021179,-0.5568662881851196,0.5045713782310486
85,86,1.0,0.9711703658103943,0.5939085483551025,-0.9353652596473694,-0.440115362405777,0.6618692874908447
86,87,1.0,0.999990701675415,0.7221258282661438,-0.9249664545059204,0.42871835827827454,0.6959863305091858
87,88,1.0,0.9999996423721313,0.7526677846908569,-0.921322762966156,0.5007798075675964,0.7203269600868225
88,89,1.0,1.0,0.9999147653579712,-0.13929195702075958,1.0,1.0
89,90,1.0,1.0,1.0,0.42720410227775574,1.0,1.0
90,91,0.7684647440910339,-1.0,-1.0,-1.0,-1.0,-1.0
91,92,0.8577688932418823,-1.0,-1.0,-1.0,-1.0,-1.0
92,93,0.9769807457923889,-1.0,-1.0,-1.0,-0.9257360100746155,-1.0
93,94,0.9911732077598572,-1.0,-1.0,-1.0,-0.8934673070907593,-1.0
94,95,1.0,-0.99996417760849,-0.49992117285728455,-1.0,-0.6870432496070862,-0.9905576109886169
95,96,1.0,-0.462947815656662,-0.28842198848724365,-1.0,-0.4565020203590393,-0.32142287492752075
96,97,1.0,-0.37033650279045105,-0.041724786162376404,-1.0,-0.24058577418327332,0.1648324579000473
97,98,1.0,0.002507056575268507,0.9194063544273376,-1.0,0.4271581172943115,1.0
98,99,1.0,0.9999994039535522,0.9812482595443726,-1.0,0.6901798844337463,1.0
99,100,1.0,1.0,0.9979079961776733,-1.0,0.7859482169151306,1.0
100,101,0.7694697380065918,-1.0,-1.0,-1.0,-1.0,-1.0
101,102,0.9633914232254028,-1.0,-1.0,-1.0,-1.0,-0.9989410638809204
102,103,0.999995768070221,-0.9992654323577881,-1.0,-1.0,-1.0,-0.5351526737213135
103,104,1.0,-0.9227561950683594,-0.9946262240409851,-1.0,-1.0,-0.1991978883743286
104,105,1.0,-0.8992282748222351,-0.8936079740524292,-1.0,-1.0,0.16413547098636627
105,106,1.0,-0.8210582733154297,-0.3411436975002289,-1.0,-0.9999898076057434,1.0
106,107,1.0,-0.6063488721847534,0.3305608332157135,-0.9646756052970886,-0.6573609709739685,1.0
107,108,1.0,-0.0666360855102539,0.7818728089332581,-0.7153549790382385,0.5410079956054688,1.0
108,109,1.0,0.11112707108259201,0.8216423988342285,-0.6514614820480347,0.6021710634231567,1.0
109,110,1.0,0.13129043579101562,0.8284991383552551,-0.6432412266731262,0.6110183000564575,1.0
110,111,0.5171682238578796,-0.9997777342796326,-0.9999972581863403,-1.0,-0.9988521933555603,-0.9999560117721558
111,112,0.62356036901474,-0.9997082352638245,-0.9999933242797852,-1.0,-0.9995084404945374,-0.9999665021896362
112,113,0.7598910331726074,-0.9998944997787476,-0.9999991655349731,-0.9999980330467224,-0.9999929070472717,-0.9999755024909973
113,114,0.8978598117828369,-0.9941312670707703,-1.0,-0.9999386072158813,-0.9999265074729919,-0.9991302490234375
114,115,0.9482216238975525,-0.9333091378211975,-0.9999916553497314,-1.0,-0.9909557104110718,-0.9165804386138916
115,116,0.9649351835250854,-0.9111946225166321,-0.9236391186714172,-1.0,-0.9629617929458618,-0.813312828540802
116,117,0.9682439565658569,-0.9114389419555664,-0.8435513377189636,-1.0,-0.9581605195999146,-0.7900713086128235
117,118,0.9784331321716309,-0.879758894443512,-0.8937557935714722,-1.0,-0.8297865390777588,-0.5753304362297058
118,119,0.979214608669281,-0.8697434663772583,-0.8734244704246521,-1.0,-0.8255434632301331,-0.5182015895843506
119,120,0.9836673140525818,-0.8519074320793152,-0.8352031707763672,-1.0,-0.7877461910247803,-0.29322350025177
120,121,0.9774013757705688,-1.0,-1.0,-1.0,-1.0,-0.4811628758907318
121,122,1.0,-0.9368625283241272,-1.0,-1.0,-1.0,0.5079930424690247
122,123,1.0,-0.7996221780776978,-0.7825195789337158,-1.0,-1.0,1.0
123,124,1.0,-0.6665438413619995,-0.642525851726532,-0.9527522921562195,0.142738938331604,1.0
124,125,1.0,-0.5788501501083374,-0.6313822269439697,-0.9137830138206482,0.29396307468414307,1.0
125,126,1.0,-0.31805792450904846,-0.5521482229232788,-0.8859096765518188,0.4316507875919342,1.0
126,127,1.0,-0.26324695348739624,-0.537911593914032,-0.8748233914375305,0.4615423381328583,1.0
127,128,1.0,-0.05803260579705238,-0.49870017170906067,-0.8168349862098694,0.5469391942024231,1.0
128,129,1.0,0.15799474716186523,-0.4725496172904968,-0.7737038135528564,0.6541358828544617,1.0
129,130,1.0,0.31978970766067505,-0.44616901874542236,-0.7358216643333435,0.7623815536499023,1.0
