,SelectedPokemonID,Caterpie,Golem,Krabby,Mewtwo,Raichu,Venusaur
0,1,-0.5077670812606812,-1.0,-1.0,-1.0,-1.0,-1.0
1,2,0.7781626582145691,-0.923612117767334,-1.0,-1.0,-1.0,-0.9195505380630493
2,3,0.9854359030723572,-0.8973264098167419,-0.8850846290588379,-1.0,-1.0,-0.56376051902771
3,4,1.0,-0.8201991319656372,-0.8240081667900085,-1.0,-0.9999710917472839,-0.22249728441238403
4,5,1.0,-0.816213071346283,-0.8199973106384277,-1.0,-0.9998961091041565,-0.12850545346736908
5,6,1.0,-0.8123457431793213,-0.817755937576294,-1.0,-0.9997361898422241,-0.06149762496352196
6,7,1.0,-0.5800908803939819,-0.6040931940078735,-1.0,-0.25540056824684143,0.9995959401130676
7,8,1.0,-0.4436383545398712,-0.4711449444293976,-1.0,0.02605120651423931,0.999958872795105
8,9,1.0,0.7179563641548157,0.7921623587608337,-0.7487362027168274,0.755129337310791,1.0
9,10,1.0,0.8051906824111938,0.8215121626853943,-0.6695396304130554,0.8987528085708618,1.0
10,11,1.0,-0.9724211096763611,-1.0,-1.0,-1.0,-0.9756003618240356
11,12,1.0,-0.953439474105835,-1.0,-1.0,-1.0,-0.7406711578369141
12,13,1.0,-0.8346042633056641,-0.8044973611831665,-1.0,-1.0,0.9746587872505188
13,14,1.0,-0.8186084628105164,-0.795905590057373,-1.0,-0.7312129735946655,0.9949883818626404
14,15,1.0,-0.7678858637809753,-0.7347608208656311,-1.0,-0.5340626239776611,0.9997369050979614
15,16,1.0,-0.756308376789093,-0.7189260125160217,-1.0,-0.5028640031814575,0.9998937845230103
16,17,1.0,-0.7311190962791443,-0.7071041464805603,-1.0,-0.4144173860549927,0.9999769926071167
17,18,1.0,-0.3121342062950134,-0.2812817394733429,-0.8674404621124268,0.46894168853759766,1.0
18,19,1.0,0.7664724588394165,0.9999969005584717,-0.1736910492181778,1.0,1.0
19,20,1.0,1.0,1.0,0.4665593206882477,1.0,1.0
20,21,0.6617684364318848,-0.9452226161956787,-1.0,-1.0,-1.0,-0.9989475607872009
21,22,0.8327195644378662,-0.9193979501724243,-1.0,-1.0,-0.999993622303009,-0.845964789390564
22,23,0.9732967615127563,-0.8925354480743408,-0.9091116189956665,-1.0,-0.9905792474746704,-0.2995527684688568
23,24,0.9999588131904602,-0.8459872007369995,-0.8670827746391296,-1.0,-0.8955829739570618,0.24635565280914307
